30617,14.0,26,30
30718,14.0,35,31
30820,14.0,28,28
30921,14.0,0,0
31023,14.0,0,0
31125,14.0,55,50
31225,14.0,100,100
31326,14.0,100,100
31429,14.0,100,95
31530,14.0,100,100
31631,14.0,100,100
31731,14.0,95,90
31832,14.0,100,100
31933,14.0,68,59
32034,14.0,36,42
32135,14.0,15,10
32237,14.0,0,5
32339,14.0,30,25
32440,14.0,0,0
32542,14.0,20,23
32643,14.0,0,0
32744,14.0,5,11
32846,14.0,4,5
32948,14.0,21,26
33049,14.0,9,4
33151,14.0,11,22
33253,12.87,21,30
33354,12.87,14,5
33456,12.87,10,10
33557,12.87,4,0
33659,12.87,26,26
33760,12.87,5,10
33862,12.87,28,28
33963,12.87,38,44
34065,12.87,35,30
34166,12.87,44,40
34266,12.87,16,22
34368,12.87,36,42
34469,12.87,10,15
34573,12.87,21,19
34674,12.87,40,35
34776,12.87,27,44
34877,12.87,0,0
34977,12.87,0,0
35078,12.87,21,21
35179,12.87,5,0
35281,12.87,27,42
35382,12.87,42,30
35483,12.87,27,44
35586,12.87,45,40
35688,12.87,47,42
35789,12.87,35,35
35891,12.87,0,0
35992,12.87,5,10
36177,12.87,59,59
36281,12.87,100,100
36382,12.87,100,100
36483,12.87,100,100
36583,12.87,100,100
36684,12.87,100,100
36785,12.87,100,100
36887,12.87,95,95
36988,12.87,52,52
37089,12.87,11,16
37191,12.87,23,23
37293,12.87,57,52
37394,12.87,42,42
37497,12.87,100,100
37598,12.87,84,84
37699,12.87,40,45
37801,12.87,31,31
37901,12.87,40,40
38002,12.87,30,25
38103,12.87,0,0
38204,11.84,0,0
38304,11.84,0,0
38405,11.84,0,5
38506,11.84,0,0
38608,11.84,0,4
38869,11.84,79,76
39009,11.84,100,100
39110,11.84,100,100
39213,11.84,100,100
39314,11.84,100,100
39414,11.84,100,100
39515,11.84,19,14
39617,11.84,55,66
39717,11.84,21,21
39819,11.84,57,68
39920,11.84,33,33
40021,11.84,27,33
40123,11.84,14,9
40225,11.84,41,50
40326,11.84,23,20
40427,11.84,19,14
40529,11.84,5,5
40630,11.84,30,30
40733,11.84,5,10
40834,11.84,31,38
40936,11.84,0,0
41038,11.84,0,0
41139,11.84,0,5
41241,11.84,4,0
41493,11.84,80,82
41597,11.84,100,100
41698,11.84,100,100
41799,11.84,100,100
41899,11.84,100,100
42000,11.84,100,100
42100,11.84,38,33
42201,11.84,40,40
42303,11.84,47,42
42404,11.84,40,40
42506,11.84,36,31
42607,11.84,36,31
42710,11.84,23,23
42812,11.84,22,33
42913,11.84,25,25
43015,11.84,38,33
43116,11.84,5,5
43218,11.46,15,21
43319,11.46,28,23
43420,11.46,33,22
43522,11.46,15,15
43623,11.46,0,0
43724,11.46,0,0
43825,11.46,4,4
44177,11.46,81,81
44281,11.46,100,100
44382,11.46,100,100
44483,11.46,100,100
44583,11.46,100,100
44684,11.46,68,68
44785,11.46,65,61
44886,11.46,55,63
44987,11.46,35,35
45088,11.46,10,10
45190,11.46,19,14
45291,11.46,41,52
45393,11.46,35,35
45494,11.46,55,55
45595,11.46,10,10
45696,11.46,36,36
45798,11.46,57,63
45899,11.46,16,22
46000,11.46,33,38
46101,11.46,25,56
46203,11.46,22,22
46304,11.46,15,14
46406,11.46,44,52
46507,11.46,50,45
46608,11.46,0,0
46710,11.46,0,5
46812,11.46,0,0
47185,11.46,100,100
47286,11.46,100,100
47387,11.46,100,100
47487,11.46,100,100
47588,11.46,100,100
47689,11.46,73,73
47948,11.46,76,78
48049,11.46,35,30
48150,11.46,33,50
48252,10.7,33,33
48356,10.7,30,35
48458,10.7,35,47
48560,10.7,38,50
48660,10.7,33,28
48761,10.7,26,25
48863,10.7,52,45
48963,10.7,15,21
49064,10.7,27,38
49165,10.7,16,22
49266,10.7,0,0
49368,10.7,0,0
49470,10.7,4,0
49572,10.7,0,0
49673,10.7,0,0
49775,10.7,0,5
50117,10.7,95,97
50218,10.7,100,100
50320,10.7,100,100
50421,10.7,100,100
50521,10.7,60,60
50623,10.7,66,72
50724,10.7,33,38
50832,10.7,45,45
50933,10.7,35,30
51035,10.7,89,94
51136,10.7,15,20
51236,10.7,0,0
51338,10.7,0,0
51440,10.7,0,0
51542,10.7,4,0
51644,10.7,0,0
51745,10.7,0,0
51847,10.7,0,5
51949,10.7,4,0
52051,10.7,0,0
52153,10.7,0,0
52254,10.7,0,5
52356,10.7,0,0
52458,10.7,4,0
52560,10.7,0,0
52662,10.7,0,0
52763,10.7,0,5
52865,10.7,0,0
52967,10.7,4,0
53068,10.7,0,0
53170,10.7,0,0
53272,9.84,0,0
53374,9.84,0,0
53476,9.84,0,5
53577,9.84,4,0
53679,9.84,0,0
53781,9.84,0,0
53882,9.84,0,0
53984,9.84,0,0
54086,9.84,0,0
54188,9.84,0,5
54290,9.84,0,0
54391,9.84,0,0
54493,9.84,4,0
54595,9.84,0,5
54697,9.84,0,0
54798,9.84,0,5
54900,9.84,0,0
55002,9.84,4,0
55104,9.84,0,0
55206,9.84,0,0
55307,9.84,0,0
55409,9.84,4,0
55511,9.84,0,0
55613,9.84,0,0
55715,9.84,0,0
55816,9.84,0,4
55918,9.84,4,0
56020,9.84,0,0
56121,9.84,36,35
56222,9.84,5,16
56323,9.84,33,44
56430,9.84,36,31
56532,9.84,50,55
56632,9.84,26,26
56734,9.84,45,36
56836,9.84,47,58
56936,9.84,31,21
57042,9.84,36,36
57144,9.84,73,88
57245,9.84,55,50
57346,9.84,57,68
57485,9.84,67,64
57587,9.84,0,5
57688,9.84,0,5
57790,9.84,9,0
57938,9.84,83,89
58038,9.84,100,100
58139,9.84,100,100
58239,17.06,100,100
58340,17.06,100,100
58440,17.06,100,100
58541,17.06,100,100
58641,17.06,55,55
58744,17.06,52,52
58845,17.06,33,36
58946,17.06,33,30
59049,17.06,26,30
59151,17.06,23,37
59253,17.06,38,28
59355,17.06,38,50
59456,17.06,15,10
59557,17.06,42,44
59659,17.06,36,44
59760,17.06,0,0
59862,17.06,0,0
59964,17.06,25,25
60065,17.06,11,15
60166,17.06,22,27
60268,17.06,38,52
60369,17.06,4,0
60470,17.06,0,0
60649,17.06,71,77
60750,17.06,100,100
60851,17.06,100,100
60951,17.06,100,100
61052,17.06,100,100
61152,17.06,100,100
61254,17.06,100,90
61357,17.06,80,80
61458,17.06,55,50
61559,17.06,5,10
61673,17.06,17,17
61775,17.06,38,44
61876,17.06,52,42
61977,17.06,0,0
62079,17.06,0,4
62180,17.06,0,0
62284,17.06,15,15
62385,17.06,16,16
62486,17.06,35,40
62588,17.06,10,15
62690,17.06,0,0
62791,17.06,10,15
62893,17.06,0,0
62994,17.06,0,0
63096,17.06,0,0
63257,15.7,62,51
63358,15.7,100,100
63459,15.7,100,100
63559,15.7,100,100
63660,15.7,100,100
63760,15.7,100,100
63861,15.7,90,85
63962,15.7,40,40
64064,15.7,0,5
64166,15.7,26,26
64267,15.7,21,21
64369,15.7,26,30
64471,15.7,50,47
64571,15.7,10,15
64673,15.7,30,30
64785,15.7,63,59
64889,15.7,100,100
64990,15.7,100,100
65091,15.7,100,100
65191,15.7,100,100
65292,15.7,100,100
65392,15.7,100,100
65493,15.7,70,70
65594,15.7,63,68
65695,15.7,55,55
65796,15.7,20,20
65898,15.7,14,14
66002,15.7,50,50
66103,15.7,5,11
66205,15.7,15,20
66306,15.7,50,45
66408,15.7,70,65
66509,15.7,5,9
66611,15.7,4,5
66712,15.7,5,0
66814,15.7,0,0
66916,15.7,0,0
67018,15.7,0,0
67120,15.7,23,23
67222,15.7,10,5
67324,15.7,42,42
67427,15.7,44,44
67528,15.7,5,0
67631,15.7,26,30
67732,15.7,21,21
67835,15.7,50,52
67936,15.7,42,38
68038,15.7,22,27
68139,15.7,33,44
68240,14.44,47,47
68341,14.44,15,15
68443,14.44,36,36
68545,14.44,42,42
68646,14.44,0,0
68747,14.44,0,0
68848,14.44,4,4
68950,14.44,25,26
69051,14.44,23,19
69153,14.44,36,36
69254,14.44,44,55
69355,14.44,20,10
69457,14.44,26,36
69559,14.44,38,44
69660,14.44,0,0
69762,14.44,4,4
69864,14.44,4,0
70089,14.44,88,90
70190,14.44,100,100
70291,14.44,100,95
70391,14.44,100,100
70492,14.44,100,100
70592,14.44,100,100
70695,14.44,100,95
70796,14.44,50,61
70897,14.44,5,5
71003,14.44,30,30
71103,14.44,39,26
71205,14.44,45,44
71306,14.44,16,16
71407,14.44,25,25
71507,14.44,31,31
71609,14.44,52,63
71710,14.44,0,0
71812,14.44,0,0
72249,14.44,80,80
72353,14.44,100,100
72457,14.44,100,100
72557,14.44,100,95
72665,14.44,100,100
72766,14.44,76,76
72867,14.44,17,29
72968,14.44,22,33
73069,14.44,33,23
73171,14.44,5,5
73273,13.28,38,42
73374,13.28,31,38
73475,13.28,20,10
73577,13.28,28,33
73679,13.28,36,36
73780,13.28,19,14
73881,13.28,0,0
73983,13.28,0,5
74085,13.28,21,20
74186,13.28,23,15
74288,13.28,35,52
74389,13.28,27,38
74490,13.28,0,5
74591,13.28,28,19
74693,13.28,19,14
74794,13.28,25,19
74896,13.28,26,33
74997,13.28,25,25
75098,13.28,21,21
75200,13.28,27,44
75304,13.28,42,42
75405,13.28,15,14
75506,13.28,31,33
75608,13.28,42,42
75709,13.28,40,38
75812,13.28,28,25
75914,13.28,44,44
76015,13.28,38,33
76116,13.28,15,20
76218,13.28,40,42
76320,13.28,38,44
76421,13.28,16,26
76522,13.28,31,33
76624,13.28,22,31
76727,13.28,68,72
76828,13.28,15,20
76930,13.28,28,19
77032,13.28,0,0
77134,13.28,0,5
77236,13.28,0,0
77337,13.28,0,0
77439,13.28,0,0
77544,13.28,10,10
77655,13.28,47,40
77768,13.28,20,31
77869,13.28,20,26
77980,13.28,25,20
78082,13.28,25,25
78182,13.28,0,0
78284,12.22,0,0
78457,12.22,82,82
78558,12.22,100,100
78659,12.22,100,100
78759,12.22,100,95
78860,12.22,100,100
78960,12.22,100,100
79061,12.22,100,100
79163,12.22,70,68
79264,12.22,52,47
79365,12.22,10,15
79467,12.22,19,10
79568,12.22,50,55
79670,12.22,27,33
79772,12.22,50,55
79877,12.22,20,25
79978,12.22,33,38
80080,12.22,52,47
80181,12.22,0,5
80283,12.22,14,4
80385,12.22,27,38
80486,12.22,45,40
80587,12.22,20,33
80688,12.22,25,20
80789,12.22,30,20
81213,12.22,89,89
81314,12.22,100,95
81415,12.22,100,100
81515,12.22,100,100
81616,12.22,100,100
81716,12.22,65,65
81817,12.22,26,26
81919,12.22,15,15
82022,12.22,5,5
82126,12.22,47,52
82227,12.22,25,25
