10409,124,success
10419,107,success
10427,131,success
10544,127,success
10554,128,success
10555,127,success
10561,127,success
10564,126,success
10564,115,success
10564,115,success
10566,117,success
10566,121,success
10566,117,success
10696,130,success
10696,111,success
10699,145,success
10700,144,success
10701,126,success
10707,139,success
10707,128,success
10707,144,success
10707,119,success
10708,135,success
10829,128,success
10837,127,success
10844,135,success
10847,135,success
10847,128,success
10852,130,success
10857,125,success
10862,144,success
10862,132,success
10863,105,success
10981,125,success
11002,125,success
11003,127,success
11004,116,success
11004,123,success
11006,124,success
11009,125,success
11011,124,success
11011,117,success
11021,113,success
11143,107,success
11146,108,success
11147,117,success
11152,107,success
11154,108,success
11154,107,success
11154,110,success
11154,117,success
11155,116,success
11156,117,success
11274,124,success
11274,125,success
11274,115,success
11275,92,success
11275,124,success
11277,91,success
11284,113,success
11284,101,success
11284,114,success
11285,116,success
11389,127,success
11391,105,success
11399,121,success
11412,142,success
11412,143,success
11413,119,success
11415,140,success
11422,118,success
11422,117,success
11424,142,success
11538,126,success
11551,107,success
11552,125,success
11552,111,success
11554,125,success
11559,110,success
11574,126,success
11574,124,success
11575,111,success
11576,125,success
11694,119,success
11697,132,success
11699,120,success
11699,119,success
11712,122,success
11712,120,success
11713,118,success
11713,118,success
11713,119,success
11714,119,success
11846,123,success
11846,113,success
11846,110,success
11846,115,success
11847,117,success
11847,117,success
11848,121,success
11848,112,success
11850,112,success
11859,119,success
11979,116,success
11982,86,success
11982,115,success
11982,117,success
11984,99,success
11986,125,success
11986,118,success
11987,114,success
11991,123,success
11991,122,success
12089,128,success
12101,109,success
12117,110,success
12118,133,success
12118,132,success
12119,127,success
12121,124,success
12125,127,success
12125,100,success
12128,112,success
12238,130,success
12246,110,success
12247,117,success
12249,112,success
12262,129,success
12265,129,success
12265,129,success
12265,128,success
12270,114,success
12270,116,success
12389,125,success
12391,130,success
12394,128,success
12394,127,success
12395,133,success
12408,129,success
12408,117,success
12408,116,success
12408,121,success
12408,116,success
12537,102,success
12537,115,success
12537,117,success
12542,120,success
12545,131,success
12548,101,success
12548,116,success
12550,114,success
12550,127,success
12553,120,success
12665,102,success
12665,105,success
12679,123,success
12679,124,success
12680,123,success
12680,117,success
12683,119,success
12684,117,success
12692,129,success
12696,102,success
12807,112,success
12807,124,success
12810,114,success
12823,101,success
12823,111,success
12825,111,success
12828,118,success
12829,111,success
12830,110,success
12835,125,success
12943,118,success
12953,118,success
12953,112,success
12953,118,success
12953,108,success
12953,113,success
12956,114,success
12960,118,success
12965,89,success
12966,110,success
13063,126,success
13081,112,success
13083,111,success
13085,126,success
13087,107,success
13088,117,success
13091,116,success
13092,110,success
13092,113,success
13092,118,success
13211,113,success
13215,119,success
13216,103,success
13216,115,success
13218,115,success
13220,115,success
13221,120,success
13222,115,success
13230,111,success
13230,95,success
13333,121,success
13341,94,success
13350,121,success
13351,109,success
13353,110,success
13353,114,success
13354,115,success
13354,120,success
13357,94,success
13359,114,success
13462,118,success
13463,118,success
13478,105,success
13480,110,success
13482,122,success
13483,117,success
13484,106,success
13489,104,success
13489,105,success
13489,107,success
13604,116,success
13604,87,success
13604,122,success
13606,121,success
13607,122,success
13609,92,success
13617,120,success
13617,120,success
13617,120,success
13621,119,success
13717,110,success
13723,109,success
13746,123,success
13749,108,success
13752,139,success
13752,108,success
13752,122,success
13752,117,success
13752,109,success
13752,114,success
13873,106,success
13873,124,success
13874,110,success
13875,109,success
13875,128,success
13878,109,success
13882,124,success
13888,123,success
13888,123,success
13905,126,success
14016,98,success
14019,106,success
14019,112,success
14020,66,success
14034,115,success
14034,109,success
14034,109,success
14034,115,success
14036,121,success
14038,114,success
14115,125,success
14146,113,success
14154,89,success
14158,84,success
14158,123,success
14160,119,success
14163,119,success
14164,112,success
14164,118,success
14169,114,success
14263,119,success
14267,105,success
14291,103,success
14291,119,success
14292,105,success
14298,118,success
14298,118,success
14298,104,success
14302,111,success
14302,119,success
14414,114,success
14416,118,success
14416,115,success
14417,98,success
14422,102,success
14429,116,success
14430,118,success
14430,117,success
14430,94,success
14431,104,success
14531,125,success
14536,125,success
14540,120,success
14542,111,success
14551,120,success
14553,121,success
14554,123,success
14556,123,success
14556,120,success
14556,116,success
14679,116,success
14683,115,success
14686,116,success
14687,115,success
14687,98,success
14688,107,success
14690,93,success
14690,115,success
14691,102,success
14691,114,success
14796,123,success
14801,127,success
14806,116,success
14810,127,success
14816,84,success
14818,126,success
14818,106,success
14818,122,success
14819,123,success
14819,103,success
14912,115,success
14931,118,success
14934,89,success
14943,118,success
14950,88,success
14950,110,success
14951,122,success
14954,118,success
14954,117,success
14954,105,success
15054,118,success
15054,118,success
15072,105,success
15075,94,success
15080,117,success
15083,100,success
15083,122,success
15083,108,success
15083,116,success
15088,118,success
15189,100,success
15197,101,success
15201,110,success
15205,113,success
15213,89,success
15213,97,success
15213,113,success
15213,113,success
15213,100,success
15218,110,success
15316,100,success
15324,98,success
15326,119,success
15327,105,success
15327,108,success
15336,113,success
15336,117,success
15340,109,success
15340,99,success
15340,107,success
15448,100,success
15449,108,success
15451,121,success
15456,119,success
15459,119,success
15459,121,success
15461,99,success
15464,114,success
15469,109,success
15470,108,success
15579,115,success
15579,116,success
15587,121,success
15587,109,success
15589,120,success
15594,121,success
15599,114,success
15599,120,success
15600,115,success
15601,115,success
15721,107,success
15727,132,success
15727,106,success
15727,115,success
15727,119,success
15728,109,success
15732,118,success
15732,113,success
15733,111,success
15733,104,success
15847,121,success
15850,110,success
15850,110,success
15853,129,success
15856,122,success
15857,129,success
15858,111,success
15863,129,success
15863,110,success
15875,114,success
15993,148,success
15993,150,success
15994,137,success
15994,126,success
15996,136,success
16004,117,success
16005,131,success
16012,136,success
16012,135,success
16013,137,success
16142,88,success
16150,102,success
16156,118,success
16160,93,success
16160,109,success
16162,107,success
16162,110,success
16162,93,success
16172,106,success
16174,102,success
16271,115,success
16276,117,success
16277,105,success
16285,108,success
16285,114,success
16290,109,success
16291,116,success
16293,113,success
16294,114,success
16301,105,success
16415,113,success
16415,98,success
16419,122,success
16420,97,success
16424,109,success
16425,129,success
16425,122,success
16425,123,success
16427,102,success
16427,115,success
16536,143,success
16536,121,success
16540,140,success
16548,141,success
16551,135,success
16555,140,success
16561,143,success
16561,138,success
16562,142,success
16569,144,success
16698,93,success
16712,96,success
16717,118,success
16717,109,success
16717,106,success
16718,116,success
16720,113,success
16720,116,success
16720,106,success
16720,115,success
16824,109,success
16827,115,success
16838,115,success
16838,107,success
16841,123,success
16844,107,success
16848,125,success
16848,113,success
16848,111,success
16849,119,success
16966,121,success
16966,112,success
16968,108,success
16971,113,success
16972,119,success
16974,122,success
16974,112,success
16979,119,success
16982,112,success
16985,113,success
17102,122,success
17105,129,success
17105,112,success
17106,128,success
17106,120,success
17106,116,success
17113,112,success
17113,119,success
17114,128,success
17115,120,success
17238,115,success
17238,116,success
17242,125,success
17245,116,success
17245,113,success
17245,113,success
17247,125,success
17254,125,success
17254,114,success
17254,115,success
17381,123,success
17381,123,success
17381,92,success
17383,125,success
17383,126,success
17384,118,success
17384,122,success
17394,124,success
17394,115,success
17394,122,success
17494,95,success
17517,137,success
17521,127,success
17525,120,success
17525,120,success
17525,136,success
17525,124,success
17527,120,success
17527,125,success
17529,137,success
17635,120,success
17661,133,success
17661,120,success
17661,128,success
17665,130,success
17666,124,success
17668,132,success
17677,116,success
17677,112,success
17677,135,success
17798,124,success
17802,128,success
17805,126,success
17806,118,success
17810,122,success
17813,125,success
17816,110,success
17818,127,success
17818,125,success
17820,123,success
17941,127,success
17948,118,success
17952,127,success
17954,121,success
17954,120,success
17954,123,success
17956,128,success
17956,126,success
17958,116,success
17958,127,success
