30577,15.92,100,100
30678,15.92,100,95
30780,14.89,95,95
30880,14.89,100,100
30981,14.89,33,33
31083,14.89,60,60
31185,14.89,50,55
31285,14.89,33,38
31387,14.89,66,61
31679,14.89,86,86
31780,14.89,100,100
31887,14.89,100,95
31995,14.89,100,100
32096,14.89,100,100
32196,14.89,100,100
32297,14.89,80,75
32398,14.89,52,57
32499,14.89,20,19
32601,14.89,55,57
32702,14.89,31,50
32935,14.89,84,82
33036,14.89,100,100
33137,14.89,100,100
33237,14.89,100,100
33338,14.89,100,100
33438,14.89,100,100
33541,14.89,95,90
33642,14.89,50,55
33743,14.89,68,70
33844,14.89,25,21
33947,14.89,30,21
34049,14.89,77,83
34150,14.89,55,60
34251,14.89,100,100
34352,14.89,100,100
34452,14.89,100,100
34575,14.89,100,100
34676,14.89,100,100
34777,14.89,100,100
34877,14.89,100,90
34978,14.89,94,100
35079,14.89,80,71
35179,14.89,66,77
35280,14.89,57,63
35381,14.89,70,75
35482,14.89,68,68
35582,14.89,85,85
35683,14.89,100,95
35792,21.7,100,100
35892,21.7,100,100
36006,21.7,100,100
36106,21.7,100,100
36207,21.7,100,100
36308,21.7,100,95
36408,21.7,52,57
36510,21.7,15,15
36616,21.7,25,30
36717,21.7,65,60
36818,21.7,21,31
36919,21.7,85,84
37212,21.7,100,100
37355,21.7,100,100
37456,21.7,100,100
37557,21.7,100,100
37657,21.7,100,100
37758,21.7,70,70
37859,21.7,60,52
37960,21.7,55,64
38062,21.7,33,50
38351,21.7,77,77
38452,21.7,100,100
38553,21.7,100,100
38655,21.7,100,100
38756,21.7,100,100
38857,21.7,100,100
38957,21.7,94,100
39058,21.7,57,63
39159,21.7,52,57
39260,21.7,50,50
39361,21.7,26,36
39463,21.7,95,95
39563,21.7,100,100
39664,21.7,100,100
39764,21.7,100,100
39865,21.7,100,100
39965,21.7,100,100
40066,21.7,100,100
40166,21.7,40,42
40267,21.7,55,55
40368,21.7,65,68
40469,21.7,23,29
40570,21.7,10,21
40672,21.7,61,52
40773,21.7,40,40
40874,19.97,63,68
40975,19.97,100,100
41075,19.97,100,100
41176,19.97,100,100
41276,19.97,100,95
41377,19.97,100,100
41477,19.97,100,100
41578,19.97,100,100
41679,19.97,76,71
41795,19.97,54,59
41896,19.97,66,57
41998,19.97,10,15
42099,19.97,36,42
42201,19.97,50,40
42302,19.97,55,60
42403,19.97,100,100
42503,19.97,100,95
42619,19.97,100,100
42720,19.97,100,100
42821,19.97,100,100
42921,19.97,100,100
43022,19.97,100,100
43122,19.97,100,100
43223,19.97,63,65
43324,19.97,36,44
43425,19.97,26,25
43526,19.97,44,58
43675,19.97,73,76
43783,19.97,100,100
43884,19.97,100,100
43985,19.97,100,95
44085,19.97,100,100
44186,19.97,100,100
44286,19.97,100,100
44387,19.97,89,94
44488,19.97,52,52
44589,19.97,40,35
44691,19.97,11,22
44793,19.97,30,30
44894,19.97,50,36
44996,19.97,33,38
45097,19.97,42,42
45198,19.97,0,5
45299,19.97,10,10
45400,19.97,20,15
45507,19.97,100,100
45608,19.97,100,100
45709,19.97,100,100
45809,26.29,100,100
45910,26.29,100,100
46010,26.29,100,100
46111,26.29,100,100
46212,26.29,95,85
46313,26.29,66,66
46415,26.29,33,28
46517,26.29,37,50
46617,26.29,21,26
46719,26.29,68,73
46819,26.29,100,95
46920,26.29,100,100
47021,26.29,100,100
47121,26.29,100,100
47222,26.29,100,100
47322,26.29,100,100
47423,26.29,100,100
47524,26.29,65,60
47624,26.29,63,59
47726,26.29,16,22
47828,26.29,40,40
47929,26.29,47,52
48127,26.29,100,97
48231,26.29,100,100
48332,26.29,100,100
48433,26.29,100,100
48533,26.29,100,100
48634,26.29,100,100
48734,26.29,68,73
48835,26.29,58,63
48938,26.29,42,52
49039,26.29,15,21
49148,26.29,42,42
49249,26.29,33,38
49350,26.29,61,72
49451,26.29,94,90
49552,26.29,100,100
49652,26.29,100,100
49755,26.29,100,100
49856,26.29,90,95
49957,26.29,100,100
50075,26.29,100,100
50176,26.29,100,100
50277,26.29,68,59
50378,26.29,47,42
50482,26.29,42,47
50583,26.29,42,52
50743,26.29,84,81
50844,30.03,100,100
50945,30.03,100,100
51045,30.03,100,100
51146,30.03,100,100
51246,30.03,100,100
51347,30.03,100,100
51448,30.03,95,90
51549,30.03,52,63
51650,30.03,28,19
51752,30.03,19,19
51854,30.03,55,55
51955,30.03,44,42
52116,30.03,83,93
52216,30.03,100,100
52317,30.03,100,95
52418,30.03,100,100
52518,30.03,100,100
52619,30.03,100,100
52723,30.03,100,95
52824,30.03,100,100
52927,30.03,95,100
53028,30.03,52,47
53130,30.03,41,58
53230,30.03,44,50
53659,30.03,89,90
53767,30.03,100,100
53868,30.03,100,100
53969,30.03,100,100
54069,30.03,100,100
54170,30.03,100,100
54271,30.03,75,75
54372,30.03,60,60
54473,30.03,36,36
54579,30.03,42,50
54680,30.03,35,56
54788,30.03,42,42
54919,30.03,100,96
55023,30.03,100,100
55124,30.03,100,100
55224,30.03,100,100
55325,30.03,100,100
55425,30.03,100,100
55526,30.03,100,100
55627,30.03,63,65
55728,30.03,38,35
55830,27.63,5,15
55932,27.63,0,0
56033,27.63,55,61
56134,27.63,30,30
56236,27.63,57,52
56339,27.63,95,100
56448,27.63,100,95
56548,27.63,100,100
56649,27.63,100,100
56749,27.63,100,100
56850,27.63,100,100
56950,27.63,100,95
57051,27.63,52,57
57151,27.63,50,50
57253,27.63,44,55
57354,27.63,15,21
57457,27.63,28,19
57560,27.63,44,61
57662,27.63,15,21
57763,27.63,30,30
57865,27.63,36,36
57966,27.63,65,70
58067,27.63,100,100
58167,27.63,100,95
58268,27.63,100,100
58368,27.63,100,100
58469,27.63,100,100
58569,27.63,100,100
58670,27.63,100,90
58771,27.63,33,40
58873,27.63,0,0
58974,27.63,4,5
59076,27.63,63,63
59177,27.63,55,55
59277,27.63,47,38
59379,27.63,41,58
59480,27.63,36,42
59623,27.63,96,96
59727,27.63,100,100
59828,27.63,100,100
59929,27.63,100,100
60029,27.63,100,100
60129,27.63,100,100
60230,27.63,100,100
60331,27.63,45,45
60432,27.63,40,40
60532,27.63,38,44
60634,27.63,10,15
60735,27.63,55,50
60837,25.42,38,28
60938,25.42,50,61
61039,25.42,0,0
61141,25.42,0,0
61242,25.42,47,52
61343,25.42,100,100
61443,25.42,100,95
61544,25.42,100,100
61644,25.42,100,100
61745,25.42,100,100
61845,25.42,100,100
61946,25.42,100,100
62047,25.42,50,50
62147,25.42,52,42
62248,25.42,29,47
62350,25.42,23,19
62451,25.42,33,36
62552,25.42,54,47
62783,25.42,91,93
62884,25.42,100,100
62987,25.42,100,95
63088,25.42,100,100
63189,25.42,100,100
63289,25.42,100,100
63390,25.42,95,90
63492,25.42,45,45
63593,25.42,42,47
63694,25.42,22,33
63796,25.42,23,19
63897,25.42,40,40
63998,25.42,31,50
64216,25.42,76,76
64316,25.42,94,100
64435,25.42,100,95
64567,25.42,100,100
64668,25.42,100,100
64768,25.42,100,100
64869,25.42,75,75
64970,25.42,25,20
65071,25.42,0,5
65172,25.42,57,52
65274,25.42,0,0
65376,25.42,50,61
65476,25.42,0,0
65578,25.42,30,28
65680,25.42,25,21
65781,25.42,0,0
65883,23.38,27,22
65985,23.38,0,0
66087,23.38,30,23
66188,23.38,0,0
66303,23.38,60,60
66415,23.38,100,100
66516,23.38,100,100
66623,23.38,100,100
66724,23.38,100,100
66825,23.38,100,100
66925,23.38,100,100
67026,23.38,60,55
67127,23.38,73,75
67228,23.38,35,36
67330,23.38,16,20
67452,23.38,36,39
67553,23.38,42,47
67654,23.38,57,52
67755,23.38,100,100
67899,23.38,96,96
68000,23.38,100,100
68101,23.38,100,100
68201,23.38,100,90
68302,23.38,100,100
68402,23.38,100,100
68518,23.38,72,77
68619,23.38,47,52
68720,23.38,42,42
68821,23.38,33,44
68922,23.38,26,26
69023,23.38,73,71
69183,23.38,100,100
69284,23.38,100,100
69385,23.38,100,100
69485,23.38,100,100
69586,23.38,100,100
69686,23.38,100,100
69787,23.38,30,30
69889,23.38,73,78
69990,23.38,45,45
70091,23.38,15,15
70194,23.38,22,18
70295,23.38,47,47
70396,23.38,42,47
70635,23.38,93,95
70736,23.38,100,100
70837,29.52,100,100
70937,29.52,100,100
71038,29.52,100,100
71138,29.52,100,100
71239,29.52,60,57
71340,29.52,52,55
71441,29.52,36,42
71543,29.52,30,28
71658,29.52,32,25
71758,29.52,29,33
71863,29.52,47,55
71967,29.52,95,95
72068,29.52,100,100
72169,29.52,100,100
72269,29.52,100,100
72370,29.52,100,100
72470,29.52,100,100
72571,29.52,100,100
72671,29.52,68,59
72773,29.52,38,50
72874,29.52,52,52
72975,29.52,42,47
73078,29.52,31,36
73179,29.52,50,44
73283,29.52,60,60
73447,29.52,100,100
73548,29.52,100,100
73649,29.52,100,100
73749,29.52,100,100
73850,29.52,100,100
73950,29.52,100,100
74051,29.52,66,63
74152,29.52,40,36
74252,29.52,55,55
74353,29.52,33,28
74455,29.52,20,20
74557,29.52,33,44
74658,29.52,50,45
74807,29.52,59,62
74907,29.52,100,95
75051,29.52,100,100
75152,29.52,100,100
75253,29.52,100,100
75353,29.52,100,100
75454,29.52,100,100
75555,29.52,100,95
75656,29.52,63,73
75756,29.52,36,42
75858,27.15,17,29
75959,27.15,50,50
76060,27.15,22,27
76195,27.15,52,60
76307,27.15,100,95
76408,27.15,100,100
76509,27.15,100,100
76609,27.15,100,100
76710,27.15,100,100
76810,27.15,100,100
76911,27.15,100,100
77011,27.15,65,65
77112,27.15,41,64
77213,27.15,42,28
77315,27.15,35,33
77417,27.15,26,38
77520,27.15,41,47
77624,27.15,65,70
77725,27.15,100,100
77831,27.15,100,95
77932,27.15,100,100
78033,27.15,100,100
78133,27.15,100,100
78234,27.15,100,100
78334,27.15,100,100
78435,27.15,95,90
78536,27.15,70,70
78637,27.15,25,25
78739,27.15,31,36
78843,27.15,61,61
78944,27.15,29,41
79045,27.15,78,84
79146,27.15,100,100
79247,27.15,100,90
79347,27.15,100,100
79448,27.15,100,100
79548,27.15,100,100
79649,27.15,100,95
79749,27.15,100,100
79850,27.15,63,73
79951,27.15,50,45
80053,27.15,15,10
80157,27.15,20,25
80259,27.15,42,42
80360,27.15,38,38
80461,27.15,95,95
80562,27.15,100,100
80663,27.15,100,100
80763,27.15,100,100
80864,32.19,100,95
80965,32.19,100,100
81065,32.19,100,100
81166,32.19,88,100
81267,32.19,63,54
81367,32.19,45,45
81469,32.19,29,47
81570,32.19,23,35
81681,32.19,54,42
81782,32.19,47,64
81883,32.19,90,95
81983,32.19,100,95
82084,32.19,100,95
82184,32.19,100,100
82285,32.19,100,100
82385,32.19,100,100
82487,32.19,100,100
82588,32.19,63,68
82689,32.19,55,50
82792,32.19,47,47
82893,32.19,31,31
82998,32.19,36,31
83099,32.19,50,40
83298,32.19,68,68
83399,32.19,100,95
83499,32.19,100,100
83600,32.19,100,100
83701,32.19,100,100
83801,32.19,100,100
83902,32.19,100,100
84002,32.19,100,100
84105,32.19,90,80
84207,32.19,38,52
84308,32.19,50,47
84410,32.19,26,31
84511,32.19,45,38
84612,32.19,19,15
84714,32.19,0,10
84815,32.19,38,33
84917,32.19,15,15
85018,32.19,0,0
85118,32.19,0,0
85220,32.19,0,0
85321,32.19,0,0
85423,32.19,4,0
85525,32.19,0,0
85627,32.19,0,0
85728,32.19,0,0
85830,29.61,0,0
85932,29.61,0,0
86034,29.61,0,0
86135,29.61,4,0
86237,29.61,0,5
86339,29.61,0,0
86441,29.61,4,0
86542,29.61,0,5
86644,29.61,0,0
86746,29.61,0,0
86848,29.61,0,0
86949,29.61,0,0
87051,29.61,0,0
87153,29.61,0,0
87255,29.61,0,5
87356,29.61,4,0
87458,29.61,0,0
87560,29.61,4,0
87661,29.61,0,0
87763,29.61,0,5
87865,29.61,0,0
87966,29.61,0,0
88068,29.61,0,0
88170,29.61,0,0
88272,29.61,0,0
88373,29.61,0,0
88475,29.61,0,4
88576,29.61,4,0
88678,29.61,0,0
88780,29.61,0,0
88882,29.61,0,0
88984,29.61,0,0
89085,29.61,0,0
89187,29.61,0,0
89289,29.61,0,5
89390,29.61,5,4
89839,29.61,85,86
89940,29.61,100,100
90040,29.61,100,100
90141,29.61,100,100
90242,29.61,73,84
90343,29.61,52,55
90444,29.61,52,55
90545,29.61,36,35
90646,29.61,22,38
90760,29.61,58,47
90860,27.24,47,42
91035,27.24,97,97
91136,27.24,100,100
91237,27.24,100,100
91337,27.24,100,100
91438,27.24,100,100
91538,27.24,100,100
91639,27.24,71,66
91739,27.24,55,50
91840,27.24,68,73
91941,27.24,5,5
92043,27.24,20,25
92152,27.24,54,45
92253,27.24,30,35
92354,27.24,63,63
92455,27.24,85,54
92620,27.24,100,100
92720,27.24,100,100
92823,27.24,100,100
92924,27.24,100,100
93025,27.24,100,100
93125,27.24,100,100
93227,27.24,77,84
93328,27.24,42,35
93429,27.24,45,50
93531,27.24,29,38
93632,27.24,50,47
93851,27.24,100,100
93952,27.24,100,100
94053,27.24,100,95
94153,27.24,100,100
94254,27.24,100,100
94354,27.24,100,95
94455,27.24,90,90
94556,27.24,25,25
94657,27.24,73,78
94758,27.24,71,71
94860,27.24,78,78
94961,27.24,66,61
95062,27.24,47,52
95162,27.24,50,55
95263,27.24,52,42
95364,27.24,50,50
95465,27.24,50,50
95565,27.24,50,50
95666,27.24,52,52
95767,27.24,50,50
95868,25.14,52,47
95968,25.14,47,57
96069,25.14,10,10
96170,25.14,0,0
96272,25.14,4,0
96373,25.14,0,0
96474,25.14,0,0
96576,25.14,4,0
96678,25.14,0,0
96779,25.14,4,0
96881,25.14,0,0
96983,25.14,0,4
97084,25.14,0,0
97186,25.14,0,0
97288,25.14,0,0
97390,25.14,0,5
97492,25.14,0,0
97593,25.14,0,0
97695,25.14,4,4
97797,25.14,0,0
97898,25.14,4,0
98000,25.14,0,0
98102,25.14,0,0
98204,25.14,0,0
98305,25.14,0,0
98407,25.14,4,4
98509,25.14,0,0
98611,25.14,0,0
98712,25.14,0,0
98814,25.14,0,0
98916,25.14,0,5
99018,25.14,0,0
99119,25.14,4,0
99221,25.14,0,0
99323,25.14,0,0
99425,25.14,0,0
99526,25.14,0,0
99628,25.14,0,0
99730,25.14,0,0
100171,25.14,92,93
100272,25.14,100,100
100373,25.14,100,100
100473,25.14,100,95
100574,25.14,57,63
100675,25.14,57,68
100778,25.14,45,45
100880,23.12,5,17
100982,23.12,11,23
101083,23.12,45,40
101187,23.12,33,38
101427,23.12,87,85
101528,23.12,100,100
101635,23.12,100,100
101747,23.12,100,100
101848,23.12,95,100
101948,23.12,100,100
102049,23.12,100,100
102150,23.12,38,33
102251,23.12,36,42
102353,23.12,15,15
102455,23.12,35,33
102557,23.12,5,5
102658,23.12,23,33
102761,23.12,30,36
102862,23.12,73,73
102962,23.12,100,100
103063,23.12,100,51
103256,23.12,100,100
103356,23.12,100,100
103457,23.12,100,100
103557,23.12,100,95
103658,23.12,30,30
103760,23.12,55,60
103861,23.12,26,26
103962,23.12,36,27
104063,23.12,21,30
104164,23.12,23,15
104265,23.12,22,33
104367,23.12,26,30
104471,23.12,95,100
104575,23.12,100,95
104676,23.12,100,100
104777,23.12,100,100
104877,23.12,100,100
104978,23.12,100,100
105078,23.12,100,100
105179,23.12,70,65
105280,23.12,40,44
105380,23.12,33,28
105481,23.12,31,31
105583,23.12,25,30
105684,23.12,30,25
105785,23.12,10,15
105886,22.63,94,100
105987,22.63,100,100
106088,22.63,100,100
106188,22.63,100,100
106289,22.63,100,95
106389,22.63,100,100
106490,22.63,100,100
106590,22.63,100,100
106691,22.63,75,75
106792,22.63,10,15
106893,22.63,52,42
106994,22.63,22,33
107096,22.63,57,57
107283,22.63,94,92
107384,22.63,100,100
107485,22.63,100,100
107585,22.63,100,100
107686,22.63,100,100
107786,22.63,100,100
107887,22.63,94,100
107988,22.63,66,61
108116,22.63,56,56
108217,22.63,10,10
108319,22.63,36,31
108421,22.63,30,25
108523,22.63,35,52
108711,22.63,100,100
108812,22.63,100,100
108913,22.63,100,100
109013,22.63,100,100
109114,22.63,100,100
109214,22.63,100,100
109315,22.63,75,75
109415,22.63,47,47
109516,22.63,36,36
109618,22.63,10,10
109723,22.63,23,23
109823,22.63,42,42
109925,22.63,29,41
110027,22.63,77,88
110147,22.63,100,100
110248,22.63,100,100
110349,22.63,100,100
110449,22.63,100,100
110550,22.63,100,100
110650,22.63,100,100
110754,22.63,95,90
110855,20.82,44,55
110956,20.82,9,4
111057,20.82,5,5
111159,20.82,57,66
111259,20.82,38,28
111361,20.82,47,64
111462,20.82,100,100
111562,20.82,100,100
111663,20.82,100,100
111763,20.82,100,95
111864,20.82,100,100
111964,20.82,100,100
112065,20.82,100,100
112166,20.82,60,65
112267,20.82,50,45
112369,20.82,45,36
112472,20.82,14,9
112573,20.82,11,27
112675,20.82,61,52
112777,20.82,42,33
112878,20.82,64,88
112979,20.82,100,100
113080,20.82,100,100
113180,20.82,100,100
113281,20.82,100,90
113381,20.82,100,100
113482,20.82,100,100
113582,20.82,100,100
113683,20.82,38,33
113784,20.82,15,15
113886,20.82,57,57
113987,20.82,25,25
114088,20.82,21,21
114335,20.82,64,66
114441,20.82,57,61
114542,20.82,55,61
114643,20.82,100,100
114768,20.82,100,100
114871,20.82,100,100
114972,20.82,100,100
115073,20.82,100,100
115173,20.82,100,100
115274,20.82,94,100
115375,20.82,70,58
115475,20.82,44,44
115577,20.82,11,23
115679,20.82,30,26
115781,20.82,31,31
115882,19.15,17,35
115983,19.15,60,60
116151,19.15,100,100
116252,19.15,100,100
116353,19.15,100,100
116453,19.15,100,100
116554,19.15,100,95
116654,19.15,100,100
116755,19.15,66,61
116856,19.15,50,61
116957,19.15,60,60
117058,19.15,0,5
117160,19.15,25,30
117261,19.15,38,44
117363,19.15,36,33
117471,19.15,81,85
117572,19.15,100,100
117673,19.15,100,100
117773,19.15,100,100
117874,19.15,100,100
117974,19.15,100,100
118075,19.15,100,95
118176,19.15,100,100
118276,19.15,50,45
118378,19.15,45,50
118479,19.15,40,26
118580,19.15,40,36
118682,19.15,50,50
118782,19.15,72,83
118883,19.15,100,100
118983,19.15,100,95
119084,19.15,100,100
119184,19.15,100,100
119285,19.15,100,100
119385,19.15,100,100
119486,19.15,78,78
119587,19.15,54,43
119692,19.15,59,57
119793,19.15,38,44
119894,19.15,15,21
119996,19.15,35,35
120097,19.15,43,30
120198,19.15,64,76
120299,19.15,100,100
120399,19.15,100,95
120500,19.15,100,100
120606,19.15,95,95
120707,19.15,100,100
120823,19.15,100,95
120931,23.06,100,100
121032,23.06,73,78
121133,23.06,5,0
121235,23.06,0,10
121336,23.06,45,47
121437,23.06,26,22
121549,23.06,38,50
121783,23.06,93,95
121887,23.06,100,95
121988,23.06,100,100
122089,23.06,100,100
122189,23.06,100,100
122290,23.06,100,100
122390,23.06,100,100
122491,23.06,90,80
122592,23.06,61,60
122692,23.06,50,50
122793,23.06,70,70
122894,23.06,60,65
122995,23.06,100,100
123095,23.06,100,95
123196,23.06,100,100
123299,23.06,100,100
123400,23.06,100,100
123501,23.06,100,100
123601,23.06,100,100
123702,23.06,100,100
123803,23.06,89,94
123903,23.06,57,52
124004,23.06,68,73
124707,23.06,94,95
124808,23.06,100,100
124908,23.06,100,100
125010,23.06,90,90
125110,23.06,55,55
125211,23.06,65,65
125312,23.06,25,25
125414,23.06,61,66
125514,23.06,100,100
125615,23.06,100,100
125715,23.06,100,95
125816,23.06,100,100
125916,29.15,100,100
126017,29.15,100,100
126117,29.15,100,100
126218,29.15,60,55
126319,29.15,41,52
126420,29.15,9,0
126528,29.15,17,13
126629,29.15,38,50
126730,29.15,23,35
126831,29.15,30,30
126932,29.15,0,0
127033,29.15,0,5
127134,29.15,68,68
127235,29.15,100,100
127335,29.15,100,100
127436,29.15,100,100
127536,29.15,100,100
127637,29.15,100,100
127737,29.15,100,100
127838,29.15,94,94
127939,29.15,52,47
128039,29.15,38,55
128141,29.15,21,21
128242,29.15,40,40
128343,29.15,5,5
128445,29.15,5,5
128547,29.15,55,50
128648,29.15,5,5
128943,29.15,74,74
129044,29.15,100,100
129145,29.15,100,100
129245,29.15,100,100
129345,29.15,100,100
129446,29.15,100,100
129547,29.15,61,52
129648,29.15,44,55
129749,29.15,30,30
129850,29.15,22,26
129952,29.15,31,38
130053,29.15,35,35
130154,29.15,82,69
130376,29.15,100,100
130476,29.15,100,100
130577,29.15,100,100
130677,29.15,100,100
130778,29.15,100,100
130878,31.7,95,95
130979,31.7,55,57
131080,31.7,33,38
131181,31.7,15,15
131283,31.7,10,15
131385,31.7,52,52
131487,31.7,26,36
131591,31.7,60,55
131739,31.7,100,100
131840,31.7,100,100
131941,31.7,100,100
132041,31.7,100,100
132141,31.7,100,100
132242,31.7,100,100
132343,31.7,65,65
132443,31.7,42,38
132544,31.7,54,50
132645,31.7,33,38
132747,31.7,15,15
132848,31.7,40,45
132950,31.7,36,31
133053,31.7,44,55
133153,31.7,100,98
133564,31.7,100,100
133665,31.7,100,100
133765,31.7,100,95
133866,31.7,52,57
133967,31.7,66,54
134068,31.7,40,47
134169,31.7,11,29
134270,31.7,50,38
134372,31.7,21,33
134611,31.7,95,95
134715,31.7,100,100
134816,31.7,100,100
134916,31.7,100,100
135017,31.7,100,100
135117,31.7,94,100
135218,31.7,0,0
135319,31.7,0,0
135421,31.7,28,23
135522,31.7,0,0
135624,31.7,45,42
135725,31.7,20,21
