6052,98,success
6053,102,success
6059,97,success
6059,97,success
6059,97,success
6059,85,success
6153,89,success
6159,92,success
6167,89,success
6167,88,success
6167,93,success
6167,91,success
6167,92,success
6167,92,success
6167,82,success
6171,91,success
6265,89,success
6272,85,success
6272,68,success
6272,87,success
6275,85,success
6275,77,success
6275,80,success
6276,81,success
6276,87,success
6276,79,success
6356,71,success
6365,69,success
6368,83,success
6368,75,success
6370,86,success
6372,82,success
6374,85,success
6374,82,success
6374,82,success
6376,85,success
6453,72,success
6455,61,success
6459,72,success
6467,61,success
6467,70,success
6467,62,success
6467,73,success
6469,71,success
6470,58,success
6470,73,success
6536,83,success
6539,70,success
6539,68,success
6540,80,success
6549,81,success
6550,81,success
6550,80,success
6550,80,success
6551,81,success
6552,65,success
6627,108,success
6630,84,success
6632,83,success
6643,83,success
6643,83,success
6643,83,success
6644,82,success
6644,84,success
6645,83,success
6645,81,success
6738,76,success
6740,83,success
6740,78,success
6740,84,success
6740,69,success
6740,62,success
6741,82,success
6741,82,success
6742,78,success
6765,83,success
6840,82,success
6846,82,success
6853,78,success
6856,70,success
6856,82,success
6860,73,success
6860,91,success
6860,91,success
6862,89,success
6862,89,success
6943,92,success
6946,101,success
6950,92,success
6954,91,success
6954,75,success
6955,84,success
6961,80,success
6962,91,success
6964,92,success
6964,91,success
7054,84,success
7059,79,success
7063,82,success
7070,86,success
7070,75,success
7070,78,success
7070,85,success
7070,87,success
7070,84,success
7079,89,success
7164,85,success
7168,77,success
7168,80,success
7171,84,success
7173,90,success
7173,90,success
7175,84,success
7175,89,success
7177,85,success
7177,84,success
7263,91,success
7266,80,success
7271,93,success
7271,92,success
7271,92,success
7271,98,success
7271,93,success
7276,94,success
7277,94,success
7277,94,success
7371,91,success
7382,90,success
7384,90,success
7384,88,success
7384,79,success
7385,87,success
7385,89,success
7386,93,success
7386,91,success
7391,83,success
7478,76,success
7481,71,success
7486,64,success
7486,102,success
7488,93,success
7489,75,success
7489,99,success
7489,76,success
7491,76,success
7492,91,success
7566,100,success
7573,95,success
7578,95,success
7578,88,success
7578,100,success
7579,101,success
7594,95,success
7595,93,success
7602,100,success
7604,96,success
7703,88,success
7709,90,success
7710,90,success
7710,86,success
7710,90,success
7710,89,success
7715,69,success
7715,89,success
7716,86,success
7716,87,success
7799,82,success
7816,78,success
7816,76,success
7817,76,success
7818,78,success
7818,81,success
7818,75,success
7819,80,success
7819,74,success
7820,79,success
7905,74,success
7907,99,success
7907,87,success
7907,81,success
7909,97,success
7909,100,success
7909,99,success
7912,91,success
7913,100,success
7913,95,success
7998,76,success
8005,68,success
8011,83,success
8016,88,success
8020,94,success
8022,96,success
8024,103,success
8024,96,success
8025,82,success
8025,101,success
8105,74,success
8113,92,success
8121,84,success
8121,92,success
8126,82,success
8132,90,success
8135,85,success
8135,90,success
8140,98,success
8140,93,success
8223,85,success
8232,87,success
8234,75,success
8236,84,success
8242,86,success
8242,82,success
8242,86,success
8242,87,success
8242,94,success
8249,73,success
8330,65,success
8334,63,success
8340,80,success
8342,76,success
8342,74,success
8345,79,success
8345,76,success
8347,75,success
8347,73,success
8354,68,success
8425,93,success
8427,79,success
8430,87,success
8437,92,success
8437,92,success
8439,88,success
8439,87,success
8439,87,success
8442,88,success
8442,75,success
8530,87,success
8534,85,success
8542,79,success
8543,90,success
8543,85,success
8544,82,success
8544,88,success
8547,89,success
8548,89,success
8548,89,success
8637,68,success
8640,79,success
8643,71,success
8643,78,success
8645,78,success
8646,78,success
8646,79,success
8648,72,success
8648,78,success
8648,73,success
8725,66,success
8728,72,success
8730,78,success
8730,80,success
8736,81,success
8736,76,success
8736,79,success
8736,77,success
8737,80,success
8737,74,success
8814,73,success
8820,74,success
8822,73,success
8825,74,success
8826,72,success
8827,77,success
8828,77,success
8829,72,success
8829,72,success
8830,63,success
8904,100,success
8914,75,success
8914,102,success
8914,98,success
8914,98,success
8914,98,success
8915,101,success
8916,99,success
8919,98,success
8919,98,success
9008,97,success
9031,303,success
9031,287,success
9031,281,success
9032,301,success
9032,291,success
9033,300,success
9033,302,success
9035,301,success
9035,300,success
9144,82,success
9328,85,success
9335,66,success
9339,76,success
9348,83,success
9348,83,success
9348,81,success
9348,83,success
9350,82,success
9350,74,success
9425,67,success
9433,79,success
9436,78,success
9441,78,success
9441,82,success
9443,79,success
9443,78,success
9443,79,success
9443,79,success
9444,79,success
9520,72,success
9531,77,success
9531,84,success
9532,86,success
9532,65,success
9532,84,success
9533,84,success
9533,80,success
9533,84,success
9536,85,success
9610,89,success
9617,104,success
9622,104,success
9625,96,success
9630,99,success
9630,103,success
9630,104,success
9630,98,success
9632,89,success
9632,103,success
9736,72,success
9736,88,success
9743,84,success
9746,84,success
9746,81,success
9751,84,success
9751,92,success
9751,83,success
9752,77,success
9752,80,success
9839,71,success
9843,78,success
9847,78,success
9847,81,success
9850,81,success
9850,80,success
9850,90,success
9850,81,success
9854,89,success
9858,78,success
9941,79,success
9948,91,success
9948,90,success
9948,90,success
9951,89,success
9951,110,success
9952,113,success
9952,93,success
9960,90,success
9960,99,success
10048,84,success
10059,76,success
10059,89,success
10059,95,success
10059,94,success
10060,89,success
10063,95,success
10069,80,success
10080,94,success
10083,95,success
10167,101,success
10172,77,success
10175,92,success
10180,98,success
10180,95,success
10186,98,success
10186,72,success
10186,97,success
10186,98,success
10187,81,success
10270,80,success
10275,88,success
10280,86,success
10290,94,success
10294,94,success
10296,94,success
10296,87,success
10297,87,success
10297,94,success
10299,91,success
10391,93,success
10397,93,success
10399,88,success
10399,93,success
10399,83,success
10402,85,success
10405,85,success
10405,86,success
10406,79,success
10406,94,success
10500,82,success
10503,86,success
10506,89,success
10506,86,success
10506,91,success
10509,96,success
10513,88,success
10513,96,success
10513,96,success
10515,91,success
10608,82,success
10612,101,success
10612,88,success
10615,101,success
10615,98,success
10617,83,success
10617,100,success
10623,101,success
10623,99,success
10623,103,success
10718,75,success
10719,98,success
10723,91,success
10734,97,success
10734,98,success
10736,96,success
10736,97,success
10737,88,success
10737,96,success
10739,100,success
10826,81,success
10841,74,success
10842,90,success
10848,76,success
10848,81,success
10848,90,success
10848,77,success
10849,81,success
10849,86,success
10850,93,success
10933,86,success
10936,88,success
10936,66,success
10940,76,success
10940,76,success
10941,85,success
10946,72,success
10949,76,success
10949,87,success
10954,80,success
11026,73,success
11033,73,success
11036,83,success
11037,83,success
11037,75,success
11040,78,success
11046,82,success
11046,83,success
11048,84,success
11048,83,success
11129,81,success
11130,77,success
11132,81,success
11135,79,success
11139,79,success
11139,76,success
11139,80,success
11140,79,success
11140,79,success
11140,65,success
11216,77,success
11227,72,success
11227,60,success
11229,78,success
11229,85,success
11230,85,success
11230,85,success
11231,86,success
11231,71,success
11231,85,success
11300,73,success
11313,78,success
11313,64,success
11317,84,success
11318,84,success
11326,79,success
11326,84,success
11326,77,success
11326,83,success
11326,77,success
11401,73,success
11410,73,success
11415,74,success
11415,65,success
11415,78,success
11416,73,success
11421,80,success
11421,79,success
11421,78,success
11421,78,success
11497,77,success
11505,77,success
11505,75,success
11506,73,success
11506,77,success
11511,84,success
11511,83,success
11511,82,success
11511,83,success
11513,84,success
